id,Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
5202,25200000.0,Secondary,ЗИЛ,12.0,Moscow,1.0,44.7,12.0,18.0,14.0,40,Without renovation
5203,13500000.0,Secondary,Братиславская,23.0,Moscow,1.0,40.1,20.3,10.0,17.0,24,Cosmetic
5204,12200000.0,Secondary,Братиславская,22.0,Moscow,1.0,36.0,14.0,9.0,16.0,17,Cosmetic
5205,17000000.0,Secondary,Бульвар Рокоссовского,28.0,Moscow,1.0,51.6,17.8,14.5,14.0,22,European-style renovation
5206,22500000.0,Secondary,Автозаводская,7.0,Moscow,1.0,55.0,21.0,12.0,12.0,22,European-style renovation
5207,14900000.0,Secondary,Беломорская,10.0,Moscow,1.0,44.4,21.4,12.0,8.0,19,European-style renovation
5208,14000000.0,Secondary,Давыдково,15.0,Moscow,1.0,38.6,20.1,10.5,21.0,22,Cosmetic
5209,12300000.0,Secondary,Щелковская,30.0,Moscow,1.0,38.2,8.3,19.3,15.0,17,European-style renovation
5210,11800000.0,Secondary,Бабушкинская,14.0,Moscow,1.0,38.3,19.5,9.6,14.0,16,European-style renovation
5211,14950000.0,Secondary,Бауманская,3.0,Moscow,1.0,35.2,20.1,9.6,3.0,12,Without renovation
5212,11810000.0,Secondary,Ботанический сад,16.0,Moscow,1.0,40.2,20.1,10.9,5.0,12,Cosmetic
5213,14715000.0,Secondary,Автозаводская,13.0,Moscow,1.0,43.8,23.5,11.7,5.0,12,Cosmetic
5214,10961000.0,Secondary,Беляево,16.0,Moscow,1.0,39.3,20.9,9.9,4.0,19,Cosmetic
5215,11500000.0,Secondary,Сетунь,25.0,Moscow,1.0,35.3,16.0,9.5,2.0,17,European-style renovation
5216,10000000.0,Secondary,Бескудниково,11.0,Moscow,1.0,35.0,19.5,10.0,7.0,16,Cosmetic
5217,12499000.0,Secondary,Братиславская,7.0,Moscow,1.0,35.6,14.0,9.0,14.0,18,European-style renovation
5218,9200000.0,Secondary,Некрасовка,15.0,Moscow,1.0,35.7,20.2,10.0,10.0,19,Cosmetic
5219,8450000.0,Secondary,Остафьево,16.0,Moscow,1.0,44.6,21.0,12.0,3.0,21,Cosmetic
5220,12500000.0,Secondary,Планерная,13.0,Moscow,1.0,38.6,20.8,8.6,8.0,14,Cosmetic
5221,9700000.0,Secondary,Некрасовка,6.0,Moscow,1.0,38.9,19.9,8.0,17.0,17,European-style renovation
5222,11000000.0,Secondary,Прокшино,28.0,Moscow,1.0,35.0,14.0,13.5,10.0,13,European-style renovation
5223,19399000.0,Secondary,Авиамоторная,11.0,Moscow,1.0,42.2,17.9,14.3,12.0,23,Designer
5224,15000000.0,Secondary,Улица Скобелевская,16.0,Moscow,1.0,48.5,17.6,12.0,27.0,34,European-style renovation
5225,11500000.0,Secondary,Водный стадион,16.0,Moscow,1.0,35.0,19.2,9.9,8.0,16,Cosmetic
5226,16200000.0,Secondary,Крымская,16.0,Moscow,1.0,41.0,20.7,8.0,8.0,14,Designer
5227,10600000.0,Secondary,Кленовый бульвар,5.0,Moscow,1.0,33.5,16.9,9.0,6.0,12,Cosmetic
5228,9200000.0,Secondary,Коммунарка,26.0,Moscow,1.0,39.1,17.0,8.0,8.0,14,Without renovation
5229,32690000.0,Secondary,Белорусская,4.0,Moscow,1.0,46.1,13.7,16.0,13.0,12,European-style renovation
5230,16500000.0,Secondary,Яхромская,10.0,Moscow,1.0,41.0,20.1,11.7,11.0,24,Cosmetic
5231,15500000.0,Secondary,Аминьевская,11.0,Moscow,1.0,46.8,25.8,12.3,25.0,25,Cosmetic
5232,14000000.0,Secondary,Медведково,28.0,Moscow,1.0,40.1,12.2,17.7,24.0,25,Designer
5233,19200000.0,Secondary,Ховрино,3.0,Moscow,1.0,40.1,15.9,13.2,6.0,30,European-style renovation
5234,9500000.0,Secondary,Ольховая,24.0,Moscow,1.0,31.5,8.9,13.2,15.0,22,Cosmetic
5235,12500000.0,Secondary,Физтех,5.0,Moscow,1.0,39.0,16.6,8.7,20.0,22,Designer
5236,33000000.0,Secondary,Ломоносовский проспект,5.0,Moscow,1.0,59.0,25.0,14.0,8.0,24,European-style renovation
5237,8700000.0,Secondary,Некрасовка,29.0,Moscow,1.0,37.8,19.0,9.0,2.0,17,Cosmetic
5238,15500000.0,Secondary,Водный стадион,7.0,Moscow,1.0,30.0,13.0,8.5,32.0,34,Without renovation
5239,12500000.0,Secondary,Марьина Роща (Шереметьевская),13.0,Moscow,1.0,40.0,20.9,8.5,1.0,14,Designer
5240,11500000.0,Secondary,Рабочий Посёлок,10.0,Moscow,1.0,37.7,19.0,9.0,8.0,17,Cosmetic
5241,10300000.0,Secondary,Лухмановская,27.0,Moscow,1.0,37.6,19.0,8.0,4.0,17,European-style renovation
5242,14800000.0,Secondary,Белокаменная,27.0,Moscow,1.0,40.0,18.0,10.0,12.0,25,Cosmetic
5243,14150000.0,Secondary,Митино,10.0,Moscow,1.0,39.0,21.9,11.0,3.0,25,Cosmetic
5244,12000000.0,Secondary,Тимирязевская,13.0,Moscow,1.0,32.3,18.0,8.0,9.0,9,Cosmetic
5245,16900000.0,Secondary,Беляево,8.0,Moscow,1.0,41.8,18.0,10.1,18.0,22,European-style renovation
5246,11500000.0,Secondary,Кленовый бульвар,24.0,Moscow,1.0,35.0,20.0,9.0,9.0,12,Cosmetic
5247,12000000.0,Secondary,Лианозово,10.0,Moscow,1.0,39.3,16.5,9.0,4.0,17,Cosmetic
5248,17500000.0,Secondary,Менделеевская,12.0,Moscow,1.0,35.8,19.0,9.0,3.0,12,European-style renovation
5249,13500000.0,Secondary,Рассказовка,25.0,Moscow,1.0,45.0,17.0,10.0,9.0,11,Cosmetic
5250,14000000.0,Secondary,Владыкино,20.0,Moscow,1.0,44.2,21.0,9.0,9.0,12,European-style renovation
5251,22200000.0,Secondary,ЗИЛ,12.0,Moscow,1.0,41.0,18.0,13.0,11.0,40,Without renovation
5252,19500000.0,Secondary,Аминьевская,5.0,Moscow,1.0,40.3,11.5,12.0,10.0,42,Without renovation
5253,18850000.0,Secondary,Народное Ополчение,24.0,Moscow,1.0,42.7,23.7,18.0,14.0,47,European-style renovation
5254,12500000.0,Secondary,Сходненская,22.0,Moscow,1.0,39.0,20.1,10.4,21.0,22,European-style renovation
5255,26200000.0,Secondary,ЗИЛ,12.0,Moscow,1.0,45.7,12.1,18.2,21.0,22,Without renovation
5256,11499000.0,Secondary,Покровское,32.0,Moscow,1.0,38.6,17.0,9.0,13.0,18,European-style renovation
5257,10500000.0,Secondary,Ботанический сад,21.0,Moscow,1.0,32.7,11.9,9.7,18.0,18,Without renovation
5258,32000000.0,Secondary,Динамо,10.0,Moscow,1.0,51.0,14.0,21.0,4.0,12,European-style renovation
5259,16500000.0,Secondary,Автозаводская,7.0,Moscow,1.0,38.9,18.0,10.0,4.0,22,Cosmetic
5260,14200000.0,Secondary,Аннино,10.0,Moscow,1.0,46.7,24.0,10.0,13.0,25,European-style renovation
5261,9650000.0,Secondary,Сетунь,26.0,Moscow,1.0,38.2,19.7,10.1,12.0,22,Cosmetic
5262,15950000.0,Secondary,Коломенская,21.0,Moscow,1.0,44.7,21.4,11.6,5.0,17,Designer
5263,19700000.0,Secondary,Фили,18.0,Moscow,1.0,41.3,22.0,9.2,5.0,28,Cosmetic
5264,25000000.0,Secondary,Сходненская,19.0,Moscow,1.0,51.0,30.0,10.0,3.0,22,European-style renovation
5265,11200000.0,Secondary,Кузьминки,17.0,Moscow,1.0,36.0,16.0,10.0,5.0,23,European-style renovation
5266,11200000.0,Secondary,Рабочий Посёлок,9.0,Moscow,1.0,37.8,19.0,8.4,1.0,17,Cosmetic
5267,10855900.0,Secondary,Стахановская,9.0,Moscow,1.0,41.4,21.0,8.5,8.0,9,Cosmetic
5268,13599999.0,Secondary,Солнцево,11.0,Moscow,1.0,39.0,17.0,11.0,10.0,18,European-style renovation
5269,12500000.0,Secondary,Измайловская,23.0,Moscow,1.0,38.1,20.1,8.0,10.0,15,Cosmetic
5270,8090000.0,Secondary,Остафьево,16.0,Moscow,1.0,44.0,18.0,18.0,5.0,20,Cosmetic
5271,14950000.0,Secondary,Минская,31.0,Moscow,1.0,40.7,20.0,11.9,7.0,22,European-style renovation
5272,12000000.0,Secondary,Сетунь,13.0,Moscow,1.0,42.2,19.9,8.4,11.0,16,Cosmetic
5273,10400000.0,Secondary,Озёрная,6.0,Moscow,1.0,34.7,19.8,9.5,7.0,12,Cosmetic
5274,11500000.0,Secondary,Рабочий Посёлок,10.0,Moscow,1.0,39.0,21.0,9.0,7.0,12,Cosmetic
5275,20200000.0,Secondary,Аминьевская,10.0,Moscow,1.0,47.2,17.5,15.0,2.0,25,Without renovation
5276,12500000.0,Secondary,Новогиреево,6.0,Moscow,1.0,35.1,20.0,9.8,2.0,12,Designer
5277,11350000.0,Secondary,Люблино,17.0,Moscow,1.0,35.2,18.0,9.0,3.0,17,Cosmetic
5278,11500000.0,Secondary,Рабочий Посёлок,10.0,Moscow,1.0,39.0,21.0,9.0,7.0,12,European-style renovation
5279,8700000.0,Secondary,Улица Горчакова,29.0,Moscow,1.0,35.2,9.6,13.9,4.0,15,Without renovation
5280,10500000.0,Secondary,Ольховая,20.0,Moscow,1.0,38.3,17.1,9.0,6.0,14,European-style renovation
5281,12800000.0,Secondary,Нагорная,14.0,Moscow,1.0,38.0,20.0,9.0,5.0,14,Cosmetic
5282,11900000.0,Secondary,Нижегородская,12.0,Moscow,1.0,35.0,14.0,10.0,16.0,22,Without renovation
5283,24500000.0,Secondary,Шелепиха,13.0,Moscow,1.0,37.1,15.4,16.6,2.0,24,Designer
5284,14500000.0,Secondary,Бауманская,15.0,Moscow,1.0,34.2,18.9,10.0,3.0,16,Cosmetic
5285,10900000.0,Secondary,Пятницкое шоссе,25.0,Moscow,1.0,37.5,15.0,11.0,4.0,26,Cosmetic
5286,26700000.0,Secondary,Улица 1905 года,12.0,Moscow,1.0,42.1,20.0,10.0,21.0,44,Designer
5287,10000000.0,Secondary,Бунинская Аллея,7.0,Moscow,1.0,36.0,14.1,9.1,3.0,12,European-style renovation
5288,10000000.0,Secondary,Чертановская,13.0,Moscow,1.0,34.1,17.1,8.1,6.0,9,Cosmetic
5289,12900000.0,Secondary,Народное Ополчение,15.0,Moscow,1.0,34.8,19.4,9.8,3.0,14,Cosmetic
5290,20000000.0,Secondary,Народное Ополчение,12.0,Moscow,1.0,42.1,14.5,15.4,18.0,5,Without renovation
5291,10500000.0,Secondary,Улица Дмитриевского,26.0,Moscow,1.0,42.0,23.4,8.0,23.0,24,Cosmetic
5292,9900000.0,Secondary,Печатники,9.0,Moscow,1.0,41.0,18.6,11.0,1.0,12,Without renovation
5293,12122000.0,Secondary,Щелковская,8.0,Moscow,1.0,43.0,22.7,11.3,31.0,32,Cosmetic
5294,10776000.0,Secondary,Бабушкинская,20.0,Moscow,1.0,44.6,22.9,9.2,8.0,17,Cosmetic
5295,12340000.0,Secondary,Щукинская,9.0,Moscow,1.0,41.1,22.5,10.8,18.0,19,Cosmetic
5296,11800000.0,Secondary,Коммунарка,25.0,Moscow,1.0,44.5,17.0,20.0,18.0,25,European-style renovation
5297,11350000.0,Secondary,Планерная,9.0,Moscow,1.0,36.1,21.0,9.0,8.0,9,European-style renovation
5298,15500000.0,Secondary,Белорусская,10.0,Moscow,1.0,40.0,17.0,9.0,5.0,9,Cosmetic
5299,15000000.0,Secondary,Ольховая,16.0,Moscow,1.0,46.5,24.0,14.5,9.0,9,European-style renovation
5300,10000000.0,Secondary,Коммунарка,18.0,Moscow,1.0,39.9,18.2,11.8,7.0,17,European-style renovation
5301,12500000.0,Secondary,Саларьево,11.0,Moscow,1.0,41.3,13.8,12.7,9.0,25,Cosmetic
5302,11400000.0,Secondary,Народное Ополчение,8.0,Moscow,1.0,38.9,20.9,9.6,6.0,12,Without renovation
5303,13000000.0,Secondary,Коньково,5.0,Moscow,1.0,37.8,19.1,8.4,3.0,17,European-style renovation
5304,11500000.0,Secondary,Царицыно,25.0,Moscow,1.0,43.9,19.0,10.0,10.0,11,Cosmetic
5305,25500000.0,Secondary,Народное Ополчение,16.0,Moscow,1.0,54.1,18.0,20.0,7.0,17,European-style renovation
5306,11500000.0,Secondary,Рабочий Посёлок,10.0,Moscow,1.0,40.0,21.0,9.0,7.0,12,Without renovation
5307,12900000.0,Secondary,Коммунарка,27.0,Moscow,1.0,46.7,18.4,11.7,6.0,17,European-style renovation
5308,22000000.0,Secondary,Народное Ополчение,12.0,Moscow,1.0,38.0,13.9,12.1,8.0,5,Without renovation
5309,11500000.0,Secondary,Беговая,12.0,Moscow,1.0,34.3,19.2,9.7,10.0,16,Cosmetic
5310,10990000.0,Secondary,Спартак,7.0,Moscow,1.0,38.1,14.4,13.4,4.0,23,Without renovation
5311,11500000.0,Secondary,Отрадное,19.0,Moscow,1.0,39.0,20.7,8.6,6.0,12,Cosmetic
5312,15500000.0,Secondary,Лесопарковая,9.0,Moscow,1.0,39.4,16.4,10.0,11.0,23,Without renovation
5313,24000000.0,Secondary,Автозаводская,21.0,Moscow,1.0,44.0,20.0,13.0,9.0,32,Without renovation
5314,10200000.0,Secondary,Сходненская,23.0,Moscow,1.0,37.6,19.6,9.8,10.0,12,Cosmetic
5315,19800000.0,Secondary,Фили,16.0,Moscow,1.0,43.0,18.0,12.0,2.0,21,Designer
5316,9700000.0,Secondary,Щербинка,9.0,Moscow,1.0,43.0,19.1,12.5,5.0,10,Cosmetic
5317,14400000.0,Secondary,Говорово,11.0,Moscow,1.0,38.0,16.7,9.4,11.0,24,Designer
5318,11500000.0,Secondary,Павшино,17.0,Moscow,1.0,33.2,15.6,10.3,8.0,25,European-style renovation
5319,20500000.0,Secondary,Хорошево,23.0,Moscow,1.0,34.1,15.2,10.1,10.0,44,Without renovation
5320,20600000.0,Secondary,Хорошево,23.0,Moscow,1.0,38.7,15.2,11.7,6.0,44,Without renovation
5321,11450000.0,Secondary,Верхние Лихоборы,11.0,Moscow,1.0,37.7,19.0,8.4,3.0,17,European-style renovation
5322,13500000.0,Secondary,Чертановская,19.0,Moscow,1.0,38.4,17.9,8.7,24.0,25,European-style renovation
5323,14100000.0,Secondary,Митино,11.0,Moscow,1.0,40.0,20.0,11.0,2.0,25,European-style renovation
5324,12600000.0,Secondary,Ясенево,8.0,Moscow,1.0,38.0,18.0,9.8,10.0,22,Cosmetic
5325,11700000.0,Secondary,Жулебино,3.0,Moscow,1.0,42.0,18.0,9.8,2.0,19,European-style renovation
5326,11199000.0,Secondary,Кожуховская,8.0,Moscow,1.0,38.3,18.9,8.5,6.0,17,Cosmetic
5327,9800000.0,Secondary,Некрасовка,11.0,Moscow,1.0,38.8,19.0,9.0,15.0,25,European-style renovation
5328,14600000.0,Secondary,Бульвар Рокоссовского,24.0,Moscow,1.0,41.7,15.2,14.0,11.0,25,Cosmetic
5329,12600000.0,Secondary,Бульвар Рокоссовского,28.0,Moscow,1.0,38.3,18.5,15.7,10.0,18,Without renovation
5330,12800000.0,Secondary,Бульвар Рокоссовского,28.0,Moscow,1.0,38.4,15.7,9.7,3.0,18,Cosmetic
5331,13700000.0,Secondary,Физтех,15.0,Moscow,1.0,41.4,11.6,18.1,6.0,14,European-style renovation
5332,22800000.0,Secondary,ЗИЛ,12.0,Moscow,1.0,47.0,15.0,17.0,4.0,20,European-style renovation
5333,13500000.0,Secondary,Электрозаводская,12.0,Moscow,1.0,37.0,19.0,8.0,3.0,14,Cosmetic
5334,14200000.0,Secondary,Мичуринский проспект,8.0,Moscow,1.0,39.5,18.0,9.0,14.0,22,European-style renovation
5335,16500000.0,Secondary,Раменки,11.0,Moscow,1.0,39.0,19.0,8.7,9.0,17,Cosmetic
5336,18500000.0,Secondary,Беговая,11.0,Moscow,1.0,40.2,14.4,14.9,11.0,25,Cosmetic
5337,10500000.0,Secondary,Зябликово,12.0,Moscow,1.0,41.8,20.7,9.0,10.0,12,Cosmetic
5338,12500000.0,Secondary,Братиславская,21.0,Moscow,1.0,41.0,18.0,11.0,5.0,22,Cosmetic
5339,8300000.0,Secondary,Коммунарка,14.0,Moscow,1.0,32.5,15.0,10.0,14.0,25,European-style renovation
5340,8950000.0,Secondary,Лермонтовский проспект,13.0,Moscow,1.0,35.1,19.9,10.0,9.0,24,Cosmetic
5341,9200000.0,Secondary,Бескудниково,12.0,Moscow,1.0,34.9,19.5,9.6,1.0,16,Cosmetic
5342,13800000.0,Secondary,Солнцево,11.0,Moscow,1.0,39.0,17.0,11.0,2.0,18,European-style renovation
5343,11000000.0,Secondary,Планерная,9.0,Moscow,1.0,35.0,19.0,10.0,7.0,16,Without renovation
5344,27200000.0,Secondary,Давыдково,23.0,Moscow,1.0,39.1,14.3,12.4,4.0,25,Designer
5345,10600000.0,Secondary,Коммунарка,26.0,Moscow,1.0,38.5,12.0,10.0,15.0,16,Cosmetic
5346,8900000.0,Secondary,Саларьево,27.0,Moscow,1.0,34.8,19.7,8.1,24.0,24,Without renovation
5347,22000000.0,Secondary,Народное Ополчение,12.0,Moscow,1.0,42.4,16.0,20.0,37.0,5,Without renovation
5348,12890000.0,Secondary,Домодедовская,10.0,Moscow,1.0,32.3,16.0,8.0,5.0,24,European-style renovation
5349,13500000.0,Secondary,Каширская,12.0,Moscow,1.0,39.5,20.7,8.6,12.0,12,Cosmetic
5350,10499999.0,Secondary,Новогиреево,6.0,Moscow,1.0,36.0,21.0,10.0,8.0,12,European-style renovation
5351,8350000.0,Secondary,Коммунарка,24.0,Moscow,1.0,34.5,13.0,10.0,10.0,25,Cosmetic
5352,9300000.0,Secondary,Новоясеневская,17.0,Moscow,1.0,33.0,18.0,11.0,9.0,9,Cosmetic
5353,9200000.0,Secondary,Текстильщики,9.0,Moscow,1.0,34.0,19.0,9.0,1.0,9,Cosmetic
5354,12950000.0,Secondary,Зюзино,14.0,Moscow,1.0,36.0,20.0,10.0,1.0,12,Cosmetic
5355,9500000.0,Secondary,Алма-Атинская,13.0,Moscow,1.0,39.1,20.9,8.6,11.0,14,Cosmetic
5356,14000000.0,Secondary,Лесопарковая,2.0,Moscow,1.0,38.0,14.0,10.0,6.0,25,Cosmetic
5357,8550000.0,Secondary,Волгоградский проспект,1.0,Moscow,1.0,30.0,17.3,25.0,9.0,21,Cosmetic
5358,11800000.0,Secondary,Кантемировская,8.0,Moscow,1.0,35.0,19.0,8.1,5.0,15,Cosmetic
5359,15900000.0,Secondary,Авиамоторная,17.0,Moscow,1.0,39.0,16.0,13.0,8.0,17,Cosmetic
5360,13600000.0,Secondary,Сетунь,21.0,Moscow,1.0,40.0,21.0,16.0,19.0,22,Cosmetic
5361,18000000.0,Secondary,Ленинский проспект,3.0,Moscow,1.0,44.0,21.0,9.0,9.0,10,European-style renovation
5362,43000000.0,Secondary,Серпуховская,10.0,Moscow,1.0,60.0,20.0,33.0,5.0,14,Without renovation
5363,10300000.0,Secondary,Медведково,15.0,Moscow,1.0,38.0,18.0,9.0,11.0,17,Cosmetic
5364,49000000.0,Secondary,Серпуховская,10.0,Moscow,1.0,65.0,30.0,11.0,5.0,14,Without renovation
5365,10400000.0,Secondary,Озёрная,6.0,Moscow,1.0,34.0,19.0,9.0,7.0,12,Cosmetic
5366,11990000.0,Secondary,Кунцевская,11.0,Moscow,1.0,35.0,19.0,8.6,3.0,5,Cosmetic
5367,39500000.0,Secondary,Профсоюзная,15.0,Moscow,1.0,70.0,35.0,25.0,2.0,5,Without renovation
5368,12750000.0,Secondary,Улица Горчакова,30.0,Moscow,1.0,38.0,11.7,12.3,8.0,15,Designer
5369,17200000.0,Secondary,Рабочий Посёлок,5.0,Moscow,1.0,59.4,15.9,12.4,1.0,12,Without renovation
5370,9500000.0,Secondary,Текстильщики,7.0,Moscow,1.0,35.8,13.6,8.3,2.0,4,Cosmetic
5371,10000000.0,Secondary,Прокшино,10.0,Moscow,1.0,38.0,22.0,11.0,13.0,20,Without renovation
5372,42675500.0,Secondary,Сходненская,17.0,Moscow,1.0,121.2,74.0,15.0,1.0,5,Without renovation
5373,47052500.0,Secondary,Сходненская,17.0,Moscow,1.0,79.5,53.0,15.0,5.0,5,Without renovation
5374,19600000.0,Secondary,Преображенская площадь,9.0,Moscow,1.0,53.0,23.0,17.0,3.0,10,European-style renovation
5375,10800000.0,Secondary,Улица Дмитриевского,6.0,Moscow,1.0,41.9,19.9,8.7,4.0,12,Cosmetic
5376,12000000.0,Secondary,Новогиреево,7.0,Moscow,1.0,35.2,19.4,10.0,10.0,14,European-style renovation
5377,13000000.0,Secondary,Площадь Ильича,18.0,Moscow,1.0,40.0,20.0,10.0,2.0,16,Cosmetic
5378,10700000.0,Secondary,Братиславская,21.0,Moscow,1.0,38.0,19.0,10.5,14.0,22,European-style renovation
5379,11000000.0,Secondary,Братиславская,18.0,Moscow,1.0,35.0,15.0,10.9,5.0,17,European-style renovation
5380,13590000.0,Secondary,Новаторская,8.0,Moscow,1.0,37.3,17.2,11.0,5.0,18,Without renovation
5381,10500000.0,Secondary,Саларьево,19.0,Moscow,1.0,36.4,12.0,16.0,9.0,22,Without renovation
5382,12100000.0,Secondary,Саларьево,22.0,Moscow,1.0,33.6,12.0,16.0,2.0,22,European-style renovation
5383,10900000.0,Secondary,Борисово,13.0,Moscow,1.0,38.5,19.0,8.5,16.0,17,European-style renovation
5384,11000000.0,Secondary,Борисово,8.0,Moscow,1.0,39.0,19.0,8.0,8.0,14,Cosmetic
5385,15000000.0,Secondary,Филевский парк,8.0,Moscow,1.0,38.0,18.0,8.0,4.0,17,Cosmetic
5386,14800000.0,Secondary,Бауманская,8.0,Moscow,1.0,38.0,16.0,12.0,3.0,14,Cosmetic
5387,10990000.0,Secondary,Братиславская,24.0,Moscow,1.0,37.0,19.0,8.0,8.0,12,European-style renovation
5388,13500000.0,Secondary,Зюзино,16.0,Moscow,1.0,36.0,20.5,9.7,12.0,12,Designer
5389,11800000.0,Secondary,Кузьминки,18.0,Moscow,1.0,45.0,22.0,12.0,3.0,14,European-style renovation
5390,13300000.0,Secondary,Калитники,17.0,Moscow,1.0,41.0,23.0,10.3,18.0,24,Cosmetic
5391,10999999.0,Secondary,Люблино,9.0,Moscow,1.0,36.7,19.0,10.1,13.0,13,Cosmetic
5392,9300000.0,Secondary,Бескудниково,8.0,Moscow,1.0,36.0,22.0,9.0,4.0,9,Cosmetic
5393,15600000.0,Secondary,Таганская,6.0,Moscow,1.0,40.0,22.4,11.0,12.0,16,Cosmetic
5394,25500000.0,Secondary,Давыдково,23.0,Moscow,1.0,46.5,25.1,8.0,11.0,25,Without renovation
5395,14800000.0,Secondary,Шоссе Энтузиастов,11.0,Moscow,1.0,39.0,15.0,10.0,18.0,25,European-style renovation
5396,26970000.0,Secondary,Чкаловская,0.0,Moscow,1.0,41.0,13.0,20.0,8.0,21,Designer
5397,13131000.0,Secondary,Стрешнево,15.0,Moscow,1.0,40.4,22.6,10.4,22.0,27,Cosmetic
5398,16700000.0,Secondary,Ростокино,28.0,Moscow,1.0,40.7,19.0,10.0,12.0,22,Cosmetic
5399,9167000.0,Secondary,Братиславская,16.0,Moscow,1.0,36.1,19.0,10.0,8.0,9,Cosmetic
5400,23300000.0,Secondary,Шелепиха,22.0,Moscow,1.0,41.5,26.0,12.0,20.0,36,Designer
5401,26000000.0,Secondary,Профсоюзная,12.0,Moscow,1.0,50.6,30.0,20.0,11.0,27,European-style renovation
5402,27000000.0,Secondary,Белорусская,6.0,Moscow,1.0,42.2,20.0,10.0,10.0,16,Without renovation
5403,13700000.0,Secondary,ВДНХ,8.0,Moscow,1.0,36.0,20.0,8.0,10.0,12,Cosmetic
5404,13399999.0,Secondary,Электрозаводская,12.0,Moscow,1.0,35.0,18.0,9.0,2.0,5,Cosmetic
5405,19900000.0,Secondary,Павелецкая,18.0,Moscow,1.0,38.5,11.0,21.1,5.0,46,Without renovation
5406,10700000.0,Secondary,Саларьево,27.0,Moscow,1.0,39.0,20.0,10.7,14.0,24,European-style renovation
5407,13000000.0,Secondary,Кунцевская,17.0,Moscow,1.0,38.1,19.1,8.0,3.0,17,Cosmetic
5408,49900000.0,Secondary,Арбатская,10.0,Moscow,1.0,56.0,25.0,10.0,4.0,6,European-style renovation
5409,12000000.0,Secondary,Каховская,5.0,Moscow,1.0,30.0,15.0,9.0,2.0,9,Designer
5410,18300000.0,Secondary,Лефортово,6.0,Moscow,1.0,45.0,25.0,9.0,6.0,17,Designer
5411,9400000.0,Secondary,Перово,19.0,Moscow,1.0,35.1,19.9,10.0,2.0,12,European-style renovation
5412,12500000.0,Secondary,Братиславская,19.0,Moscow,1.0,38.3,18.0,9.0,18.0,18,Designer
5413,8890000.0,Secondary,Юго-Восточная,8.0,Moscow,1.0,35.0,19.0,10.0,10.0,12,Without renovation
5414,12000000.0,Secondary,Озёрная,12.0,Moscow,1.0,37.0,19.0,10.0,4.0,16,European-style renovation
5415,9550000.0,Secondary,Филатов Луг,41.0,Moscow,1.0,35.0,18.0,9.0,3.0,22,European-style renovation
5416,9800000.0,Secondary,Ольховая,24.0,Moscow,1.0,35.0,20.0,8.0,10.0,22,European-style renovation
5417,15250000.0,Secondary,Новаторская,16.0,Moscow,1.0,40.0,19.0,9.0,10.0,17,European-style renovation
5418,15700000.0,Secondary,Проспект Мира,11.0,Moscow,1.0,35.8,14.5,9.3,1.0,16,European-style renovation
5419,21500000.0,Secondary,Раменки,11.0,Moscow,1.0,40.3,14.9,14.6,12.0,15,Without renovation
5420,9490000.0,Secondary,Красногвардейская,13.0,Moscow,1.0,38.0,19.0,8.0,1.0,11,European-style renovation
5421,42999000.0,Secondary,Павелецкая,7.0,Moscow,1.0,71.0,48.0,32.8,13.0,14,Without renovation
5422,21000000.0,Secondary,Павелецкая,18.0,Moscow,1.0,39.0,11.2,20.9,13.0,28,Without renovation
5423,16410000.0,Secondary,Новаторская,16.0,Moscow,1.0,41.3,21.3,10.2,10.0,15,European-style renovation
5424,9500000.0,Secondary,Марьино,19.0,Moscow,1.0,39.6,20.9,8.6,5.0,14,Cosmetic
5425,8835000.0,Secondary,Братиславская,16.0,Moscow,1.0,35.0,18.0,9.0,3.0,9,Cosmetic
5426,9950000.0,Secondary,Рязанский проспект,3.0,Moscow,1.0,38.8,20.0,8.5,6.0,17,Cosmetic
5427,11000000.0,Secondary,Кантемировская,15.0,Moscow,1.0,38.5,20.5,8.5,10.0,14,Cosmetic
5428,10900000.0,Secondary,Новокосино,23.0,Moscow,1.0,38.0,21.3,11.0,3.0,12,Designer
5429,18150000.0,Secondary,Нагорная,6.0,Moscow,1.0,41.4,14.0,13.0,23.0,8,Without renovation
5430,15300000.0,Secondary,Новаторская,18.0,Moscow,1.0,41.5,22.0,13.0,18.0,25,Cosmetic
5431,11893660.0,Secondary,Ботанический сад,16.0,Moscow,1.0,40.1,20.2,10.9,10.0,12,Cosmetic
5432,9800000.0,Secondary,Саларьево,21.0,Moscow,1.0,37.2,14.5,11.0,5.0,27,Cosmetic
5433,10700000.0,Secondary,Улица Скобелевская,18.0,Moscow,1.0,30.0,18.0,9.0,9.0,27,Cosmetic
5434,10600000.0,Secondary,Давыдково,29.0,Moscow,1.0,35.0,18.0,10.0,13.0,16,Cosmetic
5435,12150000.0,Secondary,Юго-Западная,11.0,Moscow,1.0,38.0,24.0,8.2,14.0,16,Cosmetic
5436,10500000.0,Secondary,Щелковская,11.0,Moscow,1.0,37.6,22.0,8.0,14.0,14,Cosmetic
5437,12500000.0,Secondary,Новопеределкино,8.0,Moscow,1.0,41.6,15.2,13.6,18.0,23,Without renovation
5438,24000000.0,Secondary,Фили,9.0,Moscow,1.0,35.5,16.0,12.0,6.0,20,Designer
5439,16000000.0,Secondary,Бескудниково,28.0,Moscow,1.0,43.0,21.0,10.0,10.0,14,European-style renovation
